segment,model_exclusion_reason,source,title,price,area,price_per_m2,district_name,category_name,model_category
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,muaban,"KHÁCH SẠN 208B HOÀNG VĂN THỤ, PHÚ NHUẬN",590000000,360,1638888.888888889,Quận Phú Nhuận,Nhà đất cho thuê,Đất/đất nền
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,muaban,"Cho thuê nhà 1 tầng mới, mặt tiền 8m, 7A Đỗ Xuân Hợp, Quận 2, 70m2",35000000,8,4375000,Thành phố Thủ Đức,Phòng trọ,Phòng trọ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,muaban,"Phòng chính chủ cho thuê 1800k, bảo vệ 24/24",1800000,16,112500,Quận 7,Nhà đất cho thuê,Đất/đất nền
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,muaban,"Cho thuê căn hộ chung cư Him Lam, 100m2, đường Ba Tơ phường 7 quận 8",5500000,100,55000,Quận 8,Căn hộ/Chung cư,Căn hộ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,muaban,Cho Thuê Phòng Đầy Đủ Nội Thất đẹp,2800000,22,127272.72727272728,Quận Tân Phú,Kho xưởng,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,muaban,"Cho thuê phòng Nơ Trang Long và Nguyễn Khuyến giá từ 2,6 triệu - 5,5tr",2600000,30,86666.66666666667,Quận Bình Thạnh,Kho xưởng,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,muaban,CHO THUÊ NHÀ MẶT TIỀN 6.3x15m (94.5m2) GÓC NGÃ TƯ,40000000,15,2666666.6666666665,Quận Phú Nhuận,Nhà đất cho thuê,Đất/đất nền
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Cho thuê căn hộ Grand Marina Q.1 - 124m2 3pn dạng Dual key,180000000,124,1451612.9032258063,Quận 1,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê gấp CH Panorama, 55 triệu, 199m2, 4PN, 2WC, Tân Phong, Q7",5500000,199,27638.19095477387,Quận 7,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Chính chủ Chỉ 2 tr 6 Hẻm 1502/12 Nguyễn Duy Trinh Gần ĐH UFM_FPT_HUTEC,2600000,29,89655.1724137931,Thành phố Thủ Đức,Bất động sản khác,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Kho Diện Tích Thuê Nhỏ Lớn Kho Mát Mỹ Phẩm TPCN Phần Mềm Quản Lý Từ Xa,3000000,45,66666.66666666667,Quận Phú Nhuận,Bất động sản khác,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Dự Án Nóng Hổi Ở CNC. Tiện Nghi Hơn Chung Cư. Duplex 1 phòng ngủ,4500000,60,75000,Thành phố Thủ Đức,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho Thuê Căn Hộ Sân Thượng Riêng + Full Nội Thất, Rộng 60m2 Tại Q9",4599000,60,76650,Thành phố Thủ Đức,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Siêu Phẩm Gác Cao, Full Nội Thất Ngay Phạm Văn Đồng - Thủ Đức",4600000,45,102222.22222222222,Thành phố Thủ Đức,Bất động sản khác,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Cho Thuê CHDV Cao Cấp Khu Sân Bay - Tân Bình,5000000,30,166666.66666666666,Quận Tân Bình,Bất động sản khác,Biệt thự/cao cấp
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"Cho thuê CH Grand Marina Saigon, 77 triệu VND, 79 m2, 2PN, full nội thất tại phố Tôn Đức Thắng",77000000,79,974683.5443037974,Quận 1,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,"Khai Trương Dự Án Studio - Sau ĐH GTVT, LĐXH - CVPMQT chỉ 5p",2800000,25,112000,Quận 12,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê căn hộ Terra Rosa Bình Chánh giá 6tr/tháng, 2pn nội thất",6500000,80,81250,Huyện Bình Chánh,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,mogi,Không gian văn phòng cho mọi quy mô doanh nghiệp HQ Marinity Building,2890000,10,289000,Quận Bình Thạnh,Phòng/Cho thuê,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Nhà nguyên căn 4PN đang trống 2PN tìm người thuê,2800000,100,28000,Thành phố Thủ Đức,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,Cho thuê mặt bằng 500m2 - Liên hệ (Call / Zalo): 0938809091 (Chính chủ),15000000,500,30000,Huyện Hóc Môn,Bất động sản khác,Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Phòng Ở Ghép Gần CĐ Kinh Tế Đối Ngoại TP.Thủ Đức,1400000,120,11666.666666666666,Thành phố Thủ Đức,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Phòng Ở Ghép Gần CĐ Kinh Tế Đối Ngoại TP.Thủ Đức,1000000,100,10000,Thành phố Thủ Đức,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,Phòng Ở Ghép Khu Dân Cư Cao Cấp Gần Khu Công Nghệ Cao TP.Thủ Đức,1200000,100,12000,Thành phố Thủ Đức,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"Cho thuê CH 3PN Hàng Hiệu Grand Marina - 124m2 - Căn Góc - View Trực diện sông Saigon, Bao PQL",180000000,124,1451612.9032258063,Quận 1,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"Cho thuê căn hộ 2p ngủ- 95m2, C/c Tín Phong 12 View giá 8tr/th",8000000,95,84210.52631578948,Quận 12,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,mogi,"Cho thuê căn hộ 2p ngủ- 95m2, C/c Tín Phong 12 View giá 8tr/th",8000000,95,84210.52631578948,Quận 12,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Sang Nhượng Lại Mặt Bằng Cơm Trưa,75000000,25,3000000,Quận 7,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,chính chủ cần bán sạp đôi bán quần áo,50000000,10,5000000,Quận 12,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Cần sang nhượng quán mặt tiền Quận 10,195000000,40,4875000,Quận 10,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"SANG TIỆM BÁNH NGAY TRƯỜNG HỌC CẤP 3 , SÁT TRƯỜNG ĐẠI HỌC",100000000,36,2777777.777777778,Quận 4,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Sang nhượng mặt bằng kinh doanh spa . lượng khách ổn định,95000000,20.5,4634146.341463415,Thành phố Thủ Đức,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,sang mặt bằng tiệm cafe bánh q1,290000000,70,4142857.1428571423,Quận 1,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,CHO THUÊ TOÀ OFFICE MỚI QUẬN 3 DTSD 2100m2,115000000,2100,54761.90476190476,Quận 3,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Sang Quán Cơm Tấm 720 Tên Lửa,90000000,30,3000000,Quận Bình Tân,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Sang Lai Tiệm Nước Mía Đang Hoạt Động Ổn Định,100000000,30,3333333.3333333335,Quận Phú Nhuận,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Tôi sang lại Quán Cafe có lượng khách ổn định và giá thuê rẽ,300000000,80,3750000,Quận 1,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,sang nhượng tiệm tóc,60000000,12,5000000,Quận Tân Phú,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,"Sang quán giá thuê chỉ 5tr5, khu vực Hương Lộ sầm uất nhất Bình Tân",85000000,24,3541666.6666666665,Quận Bình Tân,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,chotot,Sang Nhượng Petshop - Mặt Tiền Tân Sơn Nhì - Full Setup,280000000,86.4,3240740.7407407407,Quận Tân Phú,"Văn phòng, Mặt bằng kinh doanh",Tòa nhà/văn phòng/mặt bằng
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,alonhadat,Penthouse Phú Mỹ Hưng 280m² – 7PN – Sân BBQ – Giá 5.500 USD/Tháng,145000000,280,517857.1428571429,Quận 7,Căn hộ/Chung cư,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,alonhadat,Bảng giá cho thuê lâu dài nhà Becamex: 17/5/26,1500000,30,50000,Bình Dương cũ,Căn hộ/Chung cư,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,alonhadat,"(8672) cho thuê lâu dài chung cư Phú Mỹ, 50 m², giá 3 triệu/ tháng",3000000,50,60000,TP Bến Cát cũ,Căn hộ/Chung cư,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,Cho thuê Vinhomes Central Park. Căn hộ: 1 - 2 - 3 - 4 Phòng ngủ. LH: 0908132054,55000000,53,1037735.8490566036,Quận Bình Thạnh,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"Cho thuê căn hộ Idico-khu C: 2p ngủ, 2wc, có đủ nội thất, 10,5tr/th",105000000,74,1418918.9189189188,Quận Tân Phú,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá tuyệt đối theo nhóm sản phẩm,homedy,Cho thuê căn hộ hạng sạng - DEFINE | Full nội thất - Sân vườn riêng - Thang máy riêng,120000000,220,545454.5454545454,Thành phố Thủ Đức,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,Phòng Ở Ghép Khu Dân Cư Cao Cấp Gần Khu Công Nghệ Cao TP.Thủ Đức,1200000,100,12000,Thành phố Thủ Đức,Phòng/Cho thuê,Phòng trọ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"C/c Carillon 2, Trịnh Đình Thảo, TP: 2p ngủ, 2WC, 70m2, 10tr5/th, NT",1050000,70,15000,Quận Tân Phú,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"Cho thuê, share NGUYÊN phòng căn hộ chung cư cao cấp - 3,5 triệu/tháng (NAM ở) - Free GYM, Hồ bơi",3500000,56,62500,Quận Bình Tân,Căn hộ,Căn hộ
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,homedy,"Cho thuê ngắn hạn Hà Đô Centrosa Q10 2-3PN, 1.3-2tr/ngày",2000000,86,23255.81395348837,Quận 10,Bất động sản khác,Khác
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,luachonnhadat,"Cho thuê nhà khu Tên Lửa, MT đường Số 7, DT 4 x 20m, 3.5 tấm, giá 32 triệu/tháng",3000000,80,37500,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,luachonnhadat,"Cho thuê kho MT đường Lê Đình Cẩn, P. Tân Tạo, 12 x 67.5m, NH 33m, giá 70 triệu/tháng",70000000,1300,53846.15384615384,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,luachonnhadat,"Cho thuê nhà góc 2MT đường Nguyễn Văn Trỗi, P.10, Q.Phú Nhuận, 23 x 12m, 8 tấm, giá 800 triệu/tháng",800000000,276,2898550.724637681,Quận Phú Nhuận,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,luachonnhadat,"Cho thuê nhà MT đường Trần Văn Giàu, X. Lê Minh Xuân, H. Bình Chánh, 15 x 31m, 2 tấm, 19 triệu/tháng",19000000,465,40860.21505376344,Huyện Bình Chánh,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,luachonnhadat,"Cho thuê nhà kho hẻm 1132 Tỉnh Lộ 10, P. Tân Tạo, 35 x 40m, giá 75 triêu/tháng",75000000,1400,53571.42857142857,Quận Bình Tân,Nhà phố,Nhà phố/nhà ở
Cho thuê,Ngoại lệ giá/m² theo nhóm sản phẩm,luachonnhadat,"Cho thuê kho xưởng Hẻm 735 Quốc lộ 1, P. Bình Hưng Hòa B, 30 x 50m, giá 55 triệu/tháng",55000000,1500,36666.666666666664,Quận Bình Tân,Nhà xưởng,Tòa nhà/văn phòng/mặt bằng
